ID,Date,victims,month
2069,9/9/2010,0,9
2070,9/10/2010,0,9
2071,9/11/2010,0,9
2072,9/12/2010,0,9
2073,9/13/2010,0,9
2074,9/14/2010,0,9
2075,9/15/2010,0,9
2076,9/16/2010,0,9
2077,9/17/2010,0,9
2078,9/18/2010,0,9
2079,9/19/2010,0,9
2080,9/20/2010,0,9
2081,9/21/2010,0,9
2082,9/22/2010,0,9
2083,9/23/2010,0,9
2084,9/24/2010,0,9
2085,9/25/2010,0,9
2086,9/26/2010,0,9
2087,9/27/2010,1,9
2088,9/28/2010,0,9
2089,9/29/2010,0,9
2090,9/30/2010,0,9
2091,10/1/2010,0,10
2092,10/2/2010,1,10
2093,10/3/2010,0,10
2094,10/4/2010,0,10
2095,10/5/2010,0,10
2096,10/6/2010,1,10
2097,10/7/2010,6,10
2098,10/8/2010,0,10
2099,10/9/2010,0,10
2100,10/10/2010,0,10
2101,10/11/2010,0,10
2102,10/12/2010,0,10
2103,10/13/2010,0,10
2104,10/14/2010,0,10
2105,10/15/2010,0,10
2106,10/16/2010,1,10
2107,10/17/2010,0,10
2108,10/18/2010,0,10
2109,10/19/2010,3,10
2110,10/20/2010,2,10
2111,10/21/2010,0,10
2112,10/22/2010,0,10
2113,10/23/2010,0,10
2114,10/24/2010,0,10
2115,10/25/2010,0,10
2116,10/26/2010,0,10
2117,10/27/2010,0,10
2118,10/28/2010,0,10
2119,10/29/2010,0,10
2120,10/30/2010,0,10
2121,10/31/2010,0,10
2122,11/1/2010,1,11
2123,11/2/2010,0,11
2124,11/3/2010,0,11
2125,11/4/2010,0,11
2126,11/5/2010,0,11
2127,11/6/2010,0,11
2128,11/7/2010,0,11
2129,11/8/2010,1,11
2130,11/9/2010,0,11
2131,11/10/2010,0,11
2132,11/11/2010,0,11
2133,11/12/2010,0,11
2134,11/13/2010,0,11
2135,11/14/2010,0,11
2136,11/15/2010,0,11
2137,11/16/2010,0,11
2138,11/17/2010,1,11
2139,11/18/2010,0,11
2140,11/19/2010,0,11
2141,11/20/2010,0,11
2142,11/21/2010,0,11
2143,11/22/2010,0,11
2144,11/23/2010,0,11
2145,11/24/2010,0,11
2146,11/25/2010,0,11
2147,11/26/2010,0,11
2148,11/27/2010,0,11
2149,11/28/2010,0,11
2150,11/29/2010,0,11
2151,11/30/2010,0,11
2152,12/1/2010,0,12
2153,12/2/2010,0,12
2154,12/3/2010,0,12
2155,12/4/2010,0,12
2156,12/5/2010,1,12
2157,12/6/2010,0,12
2158,12/7/2010,0,12
2159,12/8/2010,1,12
2160,12/9/2010,0,12
2161,12/10/2010,0,12
2162,12/11/2010,0,12
2163,12/12/2010,0,12
2164,12/13/2010,0,12
2165,12/14/2010,0,12
2166,12/15/2010,0,12
2167,12/16/2010,0,12
2168,12/17/2010,0,12
2169,12/18/2010,0,12
2170,12/19/2010,0,12
2171,12/20/2010,0,12
2172,12/21/2010,0,12
2173,12/22/2010,0,12
2174,12/23/2010,1,12
2175,12/24/2010,0,12
2176,12/25/2010,1,12
2177,12/26/2010,1,12
2178,12/27/2010,0,12
2179,12/28/2010,0,12
2180,12/29/2010,1,12
2181,12/30/2010,0,12
2182,12/31/2010,0,12
2183,1/1/2011,0,1
2184,1/2/2011,0,1
2185,1/3/2011,0,1
2186,1/4/2011,0,1
2187,1/5/2011,0,1
2188,1/6/2011,0,1
2189,1/7/2011,0,1
2190,1/8/2011,0,1
2191,1/9/2011,1,1
2192,1/10/2011,0,1
2193,1/11/2011,0,1
2194,1/12/2011,0,1
2195,1/13/2011,0,1
2196,1/14/2011,3,1
2197,1/15/2011,0,1
2198,1/16/2011,0,1
2199,1/17/2011,0,1
2200,1/18/2011,0,1
2201,1/19/2011,0,1
2202,1/20/2011,0,1
2203,1/21/2011,0,1
2204,1/22/2011,0,1
2205,1/23/2011,0,1
2206,1/24/2011,0,1
2207,1/25/2011,0,1
2208,1/26/2011,0,1
2209,1/27/2011,0,1
2210,1/28/2011,0,1
2211,1/29/2011,0,1
2212,1/30/2011,0,1
2213,1/31/2011,0,1
2214,2/1/2011,1,2
2215,2/2/2011,0,2
2216,2/3/2011,0,2
2217,2/4/2011,1,2
2218,2/5/2011,1,2
2219,2/6/2011,0,2
2220,2/7/2011,0,2
2221,2/8/2011,0,2
2222,2/9/2011,0,2
2223,2/10/2011,0,2
2224,2/11/2011,0,2
2225,2/12/2011,0,2
2226,2/13/2011,0,2
2227,2/14/2011,0,2
2228,2/15/2011,0,2
2229,2/16/2011,0,2
2230,2/17/2011,0,2
2231,2/18/2011,0,2
2232,2/19/2011,0,2
2233,2/20/2011,0,2
2234,2/21/2011,0,2
2235,2/22/2011,0,2
2236,2/23/2011,0,2
2237,2/24/2011,0,2
2238,2/25/2011,0,2
2239,2/26/2011,0,2
2240,2/27/2011,0,2
2241,2/28/2011,0,2
2242,3/1/2011,0,3
2243,3/2/2011,0,3
2244,3/3/2011,0,3
2245,3/4/2011,0,3
2246,3/5/2011,0,3
2247,3/6/2011,0,3
2248,3/7/2011,0,3
2249,3/8/2011,0,3
2250,3/9/2011,0,3
2251,3/10/2011,1,3
2252,3/11/2011,0,3
2253,3/12/2011,0,3
2254,3/13/2011,0,3
2255,3/14/2011,0,3
2256,3/15/2011,0,3
2257,3/16/2011,0,3
2258,3/17/2011,0,3
2259,3/18/2011,0,3
2260,3/19/2011,0,3
2261,3/20/2011,0,3
2262,3/21/2011,0,3
2263,3/22/2011,0,3
2264,3/23/2011,0,3
2265,3/24/2011,0,3
2266,3/25/2011,0,3
2267,3/26/2011,0,3
2268,3/27/2011,0,3
2269,3/28/2011,0,3
2270,3/29/2011,0,3
2271,3/30/2011,0,3
2272,3/31/2011,0,3
2273,4/1/2011,0,4
2274,4/2/2011,0,4
2275,4/3/2011,0,4
2276,4/4/2011,1,4
2277,4/5/2011,0,4
2278,4/6/2011,0,4
2279,4/7/2011,0,4
2280,4/8/2011,0,4
2281,4/9/2011,0,4
2282,4/10/2011,0,4
2283,4/11/2011,0,4
2284,4/12/2011,0,4
2285,4/13/2011,0,4
2286,4/14/2011,1,4
2287,4/15/2011,0,4
2288,4/16/2011,0,4
2289,4/17/2011,0,4
2290,4/18/2011,0,4
2291,4/19/2011,0,4
2292,4/20/2011,0,4
2293,4/21/2011,0,4
2294,4/22/2011,0,4
2295,4/23/2011,0,4
2296,4/24/2011,0,4
2297,4/25/2011,0,4
2298,4/26/2011,0,4
2299,4/27/2011,0,4
2300,4/28/2011,0,4
2301,4/29/2011,0,4
2302,4/30/2011,1,4
2303,5/1/2011,0,5
2304,5/2/2011,0,5
2305,5/3/2011,0,5
2306,5/4/2011,0,5
2307,5/5/2011,0,5
2308,5/6/2011,1,5
2309,5/7/2011,0,5
2310,5/8/2011,0,5
2311,5/9/2011,0,5
2312,5/10/2011,0,5
2313,5/11/2011,0,5
2314,5/12/2011,0,5
2315,5/13/2011,0,5
2316,5/14/2011,0,5
2317,5/15/2011,0,5
2318,5/16/2011,0,5
2319,5/17/2011,0,5
2320,5/18/2011,0,5
2321,5/19/2011,0,5
2322,5/20/2011,0,5
2323,5/21/2011,0,5
2324,5/22/2011,0,5
2325,5/23/2011,0,5
2326,5/24/2011,0,5
2327,5/25/2011,0,5
2328,5/26/2011,0,5
2329,5/27/2011,0,5
2330,5/28/2011,0,5
2331,5/29/2011,0,5
2332,5/30/2011,0,5
2333,5/31/2011,0,5
2334,6/1/2011,0,6
2335,6/2/2011,0,6
2336,6/3/2011,0,6
2337,6/4/2011,0,6
2338,6/5/2011,0,6
2339,6/6/2011,0,6
2340,6/7/2011,1,6
2341,6/8/2011,0,6
2342,6/9/2011,0,6
2343,6/10/2011,0,6
2344,6/11/2011,0,6
2345,6/12/2011,0,6
2346,6/13/2011,0,6
2347,6/14/2011,0,6
2348,6/15/2011,0,6
2349,6/16/2011,0,6
2350,6/17/2011,0,6
2351,6/18/2011,0,6
2352,6/19/2011,1,6
2353,6/20/2011,0,6
2354,6/21/2011,0,6
2355,6/22/2011,0,6
2356,6/23/2011,0,6
2357,6/24/2011,0,6
2358,6/25/2011,0,6
2359,6/26/2011,0,6
2360,6/27/2011,0,6
2361,6/28/2011,1,6
2362,6/29/2011,0,6
2363,6/30/2011,0,6
2364,7/1/2011,0,7
2365,7/2/2011,0,7
2366,7/3/2011,0,7
2367,7/4/2011,0,7
2368,7/5/2011,0,7
2369,7/6/2011,0,7
2370,7/7/2011,0,7
2371,7/8/2011,0,7
2372,7/9/2011,0,7
2373,7/10/2011,0,7
2374,7/11/2011,0,7
2375,7/12/2011,0,7
2376,7/13/2011,0,7
2377,7/14/2011,0,7
2378,7/15/2011,0,7
2379,7/16/2011,0,7
2380,7/17/2011,0,7
2381,7/18/2011,0,7
2382,7/19/2011,1,7
2383,7/20/2011,0,7
2384,7/21/2011,0,7
2385,7/22/2011,0,7
2386,7/23/2011,0,7
2387,7/24/2011,0,7
2388,7/25/2011,0,7
2389,7/26/2011,0,7
2390,7/27/2011,0,7
2391,7/28/2011,2,7
2392,7/29/2011,0,7
2393,7/30/2011,0,7
2394,7/31/2011,0,7
2395,8/1/2011,0,8
2396,8/2/2011,0,8
2397,8/3/2011,0,8
2398,8/4/2011,0,8
2399,8/5/2011,0,8
2400,8/6/2011,0,8
2401,8/7/2011,0,8
2402,8/8/2011,0,8
2403,8/9/2011,0,8
2404,8/10/2011,0,8
2405,8/11/2011,0,8
2406,8/12/2011,0,8
2407,8/13/2011,2,8
2408,8/14/2011,0,8
2409,8/15/2011,0,8
2410,8/16/2011,0,8
2411,8/17/2011,0,8
2412,8/18/2011,0,8
2413,8/19/2011,0,8
2414,8/20/2011,0,8
2415,8/21/2011,0,8
2416,8/22/2011,1,8
2417,8/23/2011,4,8
2418,8/24/2011,0,8
2419,8/25/2011,1,8
2420,8/26/2011,0,8
2421,8/27/2011,1,8
2422,8/28/2011,0,8
2423,8/29/2011,0,8
2424,8/30/2011,0,8
2425,8/31/2011,0,8
2426,9/1/2011,0,9
2427,9/2/2011,0,9
2428,9/3/2011,0,9
2429,9/4/2011,0,9
2430,9/5/2011,0,9
2431,9/6/2011,0,9
2432,9/7/2011,0,9
2433,9/8/2011,0,9
2434,9/9/2011,0,9
2435,9/10/2011,0,9
2436,9/11/2011,0,9
2437,9/12/2011,0,9
2438,9/13/2011,0,9
2439,9/14/2011,0,9
2440,9/15/2011,0,9
2441,9/16/2011,0,9
2442,9/17/2011,0,9
2443,9/18/2011,0,9
2444,9/19/2011,0,9
2445,9/20/2011,0,9
2446,9/21/2011,0,9
2447,9/22/2011,0,9
2448,9/23/2011,0,9
2449,9/24/2011,0,9
2450,9/25/2011,0,9
2451,9/26/2011,0,9
2452,9/27/2011,0,9
2453,9/28/2011,0,9
2454,9/29/2011,0,9
2455,9/30/2011,0,9
2456,10/1/2011,0,10
2457,10/2/2011,0,10
2458,10/3/2011,0,10
2459,10/4/2011,0,10
2460,10/5/2011,0,10
2461,10/6/2011,0,10
2462,10/7/2011,0,10
2463,10/8/2011,0,10
2464,10/9/2011,1,10
2465,10/10/2011,0,10
2466,10/11/2011,0,10
2467,10/12/2011,0,10
2468,10/13/2011,1,10
2469,10/14/2011,0,10
2470,10/15/2011,0,10
2471,10/16/2011,0,10
2472,10/17/2011,0,10
2473,10/18/2011,0,10
2474,10/19/2011,0,10
2475,10/20/2011,0,10
2476,10/21/2011,0,10
2477,10/22/2011,0,10
2478,10/23/2011,0,10
2479,10/24/2011,0,10
2480,10/25/2011,0,10
2481,10/26/2011,0,10
2482,10/27/2011,0,10
2483,10/28/2011,0,10
2484,10/29/2011,0,10
2485,10/30/2011,0,10
2486,10/31/2011,0,10
2487,11/1/2011,0,11
2488,11/2/2011,0,11
2489,11/3/2011,0,11
2490,11/4/2011,0,11
2491,11/5/2011,0,11
2492,11/6/2011,1,11
2493,11/7/2011,0,11
2494,11/8/2011,0,11
2495,11/9/2011,0,11
2496,11/10/2011,0,11
2497,11/11/2011,0,11
2498,11/12/2011,0,11
2499,11/13/2011,0,11
2500,11/14/2011,0,11
2501,11/15/2011,0,11
2502,11/16/2011,0,11
2503,11/17/2011,0,11
2504,11/18/2011,0,11
2505,11/19/2011,0,11
2506,11/20/2011,0,11
2507,11/21/2011,0,11
2508,11/22/2011,0,11
2509,11/23/2011,7,11
2510,11/24/2011,0,11
2511,11/25/2011,0,11
2512,11/26/2011,0,11
2513,11/27/2011,0,11
2514,11/28/2011,0,11
2515,11/29/2011,0,11
2516,11/30/2011,0,11
2517,12/1/2011,0,12
2518,12/2/2011,0,12
2519,12/3/2011,0,12
2520,12/4/2011,0,12
2521,12/5/2011,0,12
2522,12/6/2011,1,12
2523,12/7/2011,0,12
2524,12/8/2011,0,12
2525,12/9/2011,0,12
2526,12/10/2011,1,12
2527,12/11/2011,0,12
2528,12/12/2011,0,12
2529,12/13/2011,0,12
2530,12/14/2011,0,12
2531,12/15/2011,0,12
2532,12/16/2011,0,12
2533,12/17/2011,0,12
2534,12/18/2011,0,12
2535,12/19/2011,2,12
2536,12/20/2011,0,12
2537,12/21/2011,0,12
2538,12/22/2011,0,12
2539,12/23/2011,0,12
2540,12/24/2011,0,12
2541,12/25/2011,0,12
2542,12/26/2011,0,12
2543,12/27/2011,0,12
2544,12/28/2011,0,12
2545,12/29/2011,0,12
2546,12/30/2011,0,12
2547,12/31/2011,0,12
2548,1/1/2012,1,1
2549,1/2/2012,0,1
2550,1/3/2012,1,1
2551,1/4/2012,0,1
2552,1/5/2012,0,1
2553,1/6/2012,0,1
2554,1/7/2012,0,1
2555,1/8/2012,0,1
2556,1/9/2012,0,1
2557,1/10/2012,0,1
2558,1/11/2012,0,1
2559,1/12/2012,0,1
2560,1/13/2012,0,1
2561,1/14/2012,0,1
2562,1/15/2012,0,1
2563,1/16/2012,0,1
2564,1/17/2012,0,1
2565,1/18/2012,0,1
2566,1/19/2012,0,1
2567,1/20/2012,0,1
2568,1/21/2012,0,1
2569,1/22/2012,3,1
2570,1/23/2012,0,1
2571,1/24/2012,0,1
2572,1/25/2012,0,1
2573,1/26/2012,1,1
2574,1/27/2012,0,1
2575,1/28/2012,0,1
2576,1/29/2012,3,1
2577,1/30/2012,0,1
2578,1/31/2012,0,1
2579,2/1/2012,0,2
2580,2/2/2012,0,2
2581,2/3/2012,0,2
2582,2/4/2012,0,2
2583,2/5/2012,0,2
2584,2/6/2012,0,2
2585,2/7/2012,0,2
2586,2/8/2012,0,2
2587,2/9/2012,0,2
2588,2/10/2012,0,2
2589,2/11/2012,0,2
2590,2/12/2012,0,2
2591,2/13/2012,0,2
2592,2/14/2012,0,2
2593,2/15/2012,0,2
2594,2/16/2012,0,2
2595,2/17/2012,0,2
2596,2/18/2012,0,2
2597,2/19/2012,0,2
2598,2/20/2012,0,2
2599,2/21/2012,0,2
2600,2/22/2012,0,2
2601,2/23/2012,0,2
2602,2/24/2012,0,2
2603,2/25/2012,0,2
2604,2/26/2012,0,2
2605,2/27/2012,0,2
2606,2/28/2012,0,2
2607,2/29/2012,3,2
2608,3/1/2012,0,3
2609,3/2/2012,0,3
2610,3/3/2012,0,3
2611,3/4/2012,0,3
2612,3/5/2012,0,3
2613,3/6/2012,0,3
2614,3/7/2012,0,3
2615,3/8/2012,0,3
2616,3/9/2012,0,3
2617,3/10/2012,0,3
2618,3/11/2012,0,3
2619,3/12/2012,0,3
2620,3/13/2012,1,3
2621,3/14/2012,0,3
2622,3/15/2012,0,3
2623,3/16/2012,0,3
2624,3/17/2012,0,3
2625,3/18/2012,1,3
2626,3/19/2012,0,3
2627,3/20/2012,1,3
2628,3/21/2012,0,3
2629,3/22/2012,1,3
2630,3/23/2012,0,3
2631,3/24/2012,0,3
2632,3/25/2012,0,3
2633,3/26/2012,0,3
2634,3/27/2012,0,3
2635,3/28/2012,0,3
2636,3/29/2012,0,3
2637,3/30/2012,0,3
2638,3/31/2012,0,3
2639,4/1/2012,0,4
2640,4/2/2012,0,4
2641,4/3/2012,0,4
2642,4/4/2012,0,4
2643,4/5/2012,0,4
2644,4/6/2012,0,4
2645,4/7/2012,0,4
2646,4/8/2012,0,4
2647,4/9/2012,0,4
2648,4/10/2012,0,4
2649,4/11/2012,0,4
2650,4/12/2012,0,4
2651,4/13/2012,0,4
2652,4/14/2012,0,4
2653,4/15/2012,0,4
2654,4/16/2012,0,4
2655,4/17/2012,0,4
2656,4/18/2012,0,4
2657,4/19/2012,0,4
2658,4/20/2012,0,4
2659,4/21/2012,0,4
2660,4/22/2012,0,4
2661,4/23/2012,0,4
2662,4/24/2012,0,4
2663,4/25/2012,0,4
2664,4/26/2012,0,4
2665,4/27/2012,0,4
2666,4/28/2012,0,4
2667,4/29/2012,0,4
2668,4/30/2012,0,4
2669,5/1/2012,0,5
2670,5/2/2012,0,5
2671,5/3/2012,0,5
2672,5/4/2012,0,5
2673,5/5/2012,0,5
2674,5/6/2012,0,5
2675,5/7/2012,0,5
2676,5/8/2012,0,5
2677,5/9/2012,0,5
2678,5/10/2012,0,5
2679,5/11/2012,0,5
2680,5/12/2012,0,5
2681,5/13/2012,0,5
2682,5/14/2012,0,5
2683,5/15/2012,0,5
2684,5/16/2012,0,5
2685,5/17/2012,0,5
2686,5/18/2012,0,5
2687,5/19/2012,0,5
2688,5/20/2012,0,5
2689,5/21/2012,0,5
2690,5/22/2012,0,5
2691,5/23/2012,0,5
2692,5/24/2012,0,5
2693,5/25/2012,0,5
2694,5/26/2012,0,5
2695,5/27/2012,0,5
2696,5/28/2012,0,5
2697,5/29/2012,0,5
2698,5/30/2012,1,5
2699,5/31/2012,0,5
2700,6/1/2012,0,6
2701,6/2/2012,0,6
2702,6/3/2012,0,6
2703,6/4/2012,0,6
2704,6/5/2012,0,6
2705,6/6/2012,0,6
2706,6/7/2012,1,6
2707,6/8/2012,0,6
2708,6/9/2012,0,6
2709,6/10/2012,0,6
2710,6/11/2012,0,6
2711,6/12/2012,0,6
2712,6/13/2012,0,6
2713,6/14/2012,0,6
2714,6/15/2012,0,6
2715,6/16/2012,0,6
2716,6/17/2012,2,6
2717,6/18/2012,0,6
2718,6/19/2012,0,6
2719,6/20/2012,0,6
2720,6/21/2012,0,6
2721,6/22/2012,1,6
2722,6/23/2012,0,6
2723,6/24/2012,0,6
2724,6/25/2012,0,6
2725,6/26/2012,0,6
2726,6/27/2012,1,6
2727,6/28/2012,0,6
2728,6/29/2012,0,6
2729,6/30/2012,0,6
2730,7/1/2012,0,7
2731,7/2/2012,0,7
2732,7/3/2012,0,7
2733,7/4/2012,0,7
2734,7/5/2012,0,7
2735,7/6/2012,0,7
2736,7/7/2012,0,7
2737,7/8/2012,0,7
2738,7/9/2012,0,7
2739,7/10/2012,0,7
2740,7/11/2012,0,7
2741,7/12/2012,0,7
2742,7/13/2012,0,7
2743,7/14/2012,0,7
2744,7/15/2012,0,7
2745,7/16/2012,0,7
2746,7/17/2012,0,7
2747,7/18/2012,0,7
2748,7/19/2012,2,7
2749,7/20/2012,0,7
2750,7/21/2012,0,7
2751,7/22/2012,0,7
2752,7/23/2012,0,7
2753,7/24/2012,0,7
2754,7/25/2012,0,7
2755,7/26/2012,0,7
2756,7/27/2012,0,7
2757,7/28/2012,0,7
2758,7/29/2012,0,7
2759,7/30/2012,0,7
2760,7/31/2012,1,7
2761,8/1/2012,0,8
2762,8/2/2012,0,8
2763,8/3/2012,0,8
2764,8/4/2012,0,8
2765,8/5/2012,0,8
2766,8/6/2012,0,8
2767,8/7/2012,0,8
2768,8/8/2012,1,8
2769,8/9/2012,0,8
2770,8/10/2012,0,8
2771,8/11/2012,0,8
2772,8/12/2012,0,8
2773,8/13/2012,0,8
2774,8/14/2012,0,8
2775,8/15/2012,0,8
2776,8/16/2012,0,8
2777,8/17/2012,0,8
2778,8/18/2012,0,8
2779,8/19/2012,0,8
2780,8/20/2012,0,8
2781,8/21/2012,0,8
2782,8/22/2012,0,8
2783,8/23/2012,0,8
2784,8/24/2012,0,8
2785,8/25/2012,0,8
2786,8/26/2012,0,8
2787,8/27/2012,1,8
2788,8/28/2012,0,8
2789,8/29/2012,0,8
2790,8/30/2012,0,8
2791,8/31/2012,0,8
2792,9/1/2012,0,9
2793,9/2/2012,0,9
2794,9/3/2012,0,9
2795,9/4/2012,0,9
2796,9/5/2012,1,9
2797,9/6/2012,0,9
2798,9/7/2012,0,9
2799,9/8/2012,0,9
2800,9/9/2012,0,9
2801,9/10/2012,0,9
2802,9/11/2012,0,9
2803,9/12/2012,0,9
2804,9/13/2012,0,9
2805,9/14/2012,0,9
2806,9/15/2012,0,9
2807,9/16/2012,0,9
2808,9/17/2012,0,9
2809,9/18/2012,0,9
2810,9/19/2012,0,9
2811,9/20/2012,0,9
2812,9/21/2012,0,9
2813,9/22/2012,1,9
2814,9/23/2012,0,9
2815,9/24/2012,0,9
2816,9/25/2012,0,9
2817,9/26/2012,0,9
2818,9/27/2012,0,9
2819,9/28/2012,0,9
2820,9/29/2012,0,9
2821,9/30/2012,0,9
2822,10/1/2012,0,10
2823,10/2/2012,0,10
2824,10/3/2012,0,10
2825,10/4/2012,0,10
2826,10/5/2012,0,10
2827,10/6/2012,0,10
2828,10/7/2012,0,10
2829,10/8/2012,0,10
2830,10/9/2012,0,10
2831,10/10/2012,0,10
2832,10/11/2012,0,10
2833,10/12/2012,0,10
2834,10/13/2012,0,10
2835,10/14/2012,0,10
2836,10/15/2012,0,10
2837,10/16/2012,0,10
2838,10/17/2012,0,10
2839,10/18/2012,0,10
2840,10/19/2012,0,10
2841,10/20/2012,0,10
2842,10/21/2012,0,10
2843,10/22/2012,0,10
2844,10/23/2012,0,10
2845,10/24/2012,0,10
2846,10/25/2012,0,10
2847,10/26/2012,0,10
2848,10/27/2012,0,10
2849,10/28/2012,0,10
2850,10/29/2012,0,10
2851,10/30/2012,0,10
2852,10/31/2012,0,10
2853,11/1/2012,0,11
2854,11/2/2012,1,11
2855,11/3/2012,0,11
2856,11/4/2012,0,11
2857,11/5/2012,0,11
2858,11/6/2012,1,11
2859,11/7/2012,0,11
2860,11/8/2012,0,11
2861,11/9/2012,0,11
2862,11/10/2012,0,11
2863,11/11/2012,0,11
2864,11/12/2012,0,11
2865,11/13/2012,0,11
2866,11/14/2012,0,11
2867,11/15/2012,0,11
2868,11/16/2012,0,11
2869,11/17/2012,0,11
2870,11/18/2012,0,11
2871,11/19/2012,0,11
2872,11/20/2012,0,11
2873,11/21/2012,0,11
2874,11/22/2012,0,11
2875,11/23/2012,0,11
2876,11/24/2012,0,11
2877,11/25/2012,0,11
2878,11/26/2012,0,11
2879,11/27/2012,0,11
2880,11/28/2012,0,11
2881,11/29/2012,0,11
2882,11/30/2012,0,11
2883,12/1/2012,0,12
2884,12/2/2012,0,12
2885,12/3/2012,0,12
2886,12/4/2012,0,12
2887,12/5/2012,0,12
2888,12/6/2012,0,12
2889,12/7/2012,0,12
2890,12/8/2012,1,12
2891,12/9/2012,0,12
2892,12/10/2012,0,12
2893,12/11/2012,0,12
2894,12/12/2012,0,12
2895,12/13/2012,0,12
2896,12/14/2012,0,12
2897,12/15/2012,0,12
2898,12/16/2012,0,12
2899,12/17/2012,0,12
2900,12/18/2012,1,12
2901,12/19/2012,0,12
2902,12/20/2012,0,12
2903,12/21/2012,0,12
2904,12/22/2012,0,12
2905,12/23/2012,0,12
2906,12/24/2012,0,12
2907,12/25/2012,0,12
2908,12/26/2012,0,12
2909,12/27/2012,1,12
2910,12/28/2012,0,12
2911,12/29/2012,0,12
2912,12/30/2012,0,12
2913,12/31/2012,0,12
2914,1/1/2013,0,1
2915,1/2/2013,0,1
2916,1/3/2013,0,1
2917,1/4/2013,0,1
2918,1/5/2013,0,1
2919,1/6/2013,0,1
2920,1/7/2013,0,1
2921,1/8/2013,0,1
2922,1/9/2013,0,1
2923,1/10/2013,0,1
2924,1/11/2013,0,1
2925,1/12/2013,0,1
2926,1/13/2013,0,1
2927,1/14/2013,0,1
2928,1/15/2013,0,1
2929,1/16/2013,0,1
2930,1/17/2013,0,1
2931,1/18/2013,0,1
2932,1/19/2013,1,1
2933,1/20/2013,1,1
2934,1/21/2013,0,1
2935,1/22/2013,0,1
2936,1/23/2013,0,1
2937,1/24/2013,0,1
2938,1/25/2013,0,1
2939,1/26/2013,0,1
2940,1/27/2013,0,1
2941,1/28/2013,0,1
2942,1/29/2013,0,1
2943,1/30/2013,0,1
2944,1/31/2013,0,1
2945,2/1/2013,0,2
2946,2/2/2013,0,2
2947,2/3/2013,0,2
2948,2/4/2013,0,2
2949,2/5/2013,2,2
2950,2/6/2013,0,2
2951,2/7/2013,0,2
2952,2/8/2013,0,2
2953,2/9/2013,0,2
2954,2/10/2013,0,2
2955,2/11/2013,1,2
2956,2/12/2013,0,2
2957,2/13/2013,0,2
2958,2/14/2013,0,2
2959,2/15/2013,0,2
2960,2/16/2013,1,2
2961,2/17/2013,0,2
2962,2/18/2013,0,2
2963,2/19/2013,0,2
2964,2/20/2013,0,2
2965,2/21/2013,0,2
2966,2/22/2013,1,2
2967,2/23/2013,0,2
2968,2/24/2013,0,2
2969,2/25/2013,0,2
2970,2/26/2013,0,2
2971,2/27/2013,0,2
2972,2/28/2013,0,2
2973,3/1/2013,0,3
2974,3/2/2013,0,3
2975,3/3/2013,0,3
2976,3/4/2013,0,3
2977,3/5/2013,0,3
2978,3/6/2013,0,3
2979,3/7/2013,0,3
2980,3/8/2013,0,3
2981,3/9/2013,0,3
2982,3/10/2013,0,3
2983,3/11/2013,0,3
2984,3/12/2013,0,3
2985,3/13/2013,0,3
2986,3/14/2013,0,3
2987,3/15/2013,0,3
2988,3/16/2013,0,3
2989,3/17/2013,0,3
2990,3/18/2013,0,3
2991,3/19/2013,0,3
2992,3/20/2013,0,3
2993,3/21/2013,0,3
2994,3/22/2013,0,3
2995,3/23/2013,0,3
2996,3/24/2013,0,3
2997,3/25/2013,1,3
2998,3/26/2013,0,3
2999,3/27/2013,0,3
3000,3/28/2013,0,3
3001,3/29/2013,0,3
3002,3/30/2013,0,3
3003,3/31/2013,0,3
3004,4/1/2013,0,4
3005,4/2/2013,0,4
3006,4/3/2013,0,4
3007,4/4/2013,0,4
3008,4/5/2013,0,4
3009,4/6/2013,0,4
3010,4/7/2013,0,4
3011,4/8/2013,0,4
3012,4/9/2013,0,4
3013,4/10/2013,0,4
3014,4/11/2013,0,4
3015,4/12/2013,0,4
3016,4/13/2013,0,4
3017,4/14/2013,0,4
3018,4/15/2013,0,4
3019,4/16/2013,0,4
3020,4/17/2013,0,4
3021,4/18/2013,0,4
3022,4/19/2013,0,4
3023,4/20/2013,0,4
3024,4/21/2013,0,4
3025,4/22/2013,0,4
3026,4/23/2013,0,4
3027,4/24/2013,0,4
3028,4/25/2013,0,4
3029,4/26/2013,0,4
3030,4/27/2013,0,4
3031,4/28/2013,0,4
3032,4/29/2013,1,4
3033,4/30/2013,0,4
3034,5/1/2013,0,5
3035,5/2/2013,0,5
3036,5/3/2013,0,5
3037,5/4/2013,0,5
3038,5/5/2013,0,5
3039,5/6/2013,0,5
3040,5/7/2013,0,5
3041,5/8/2013,0,5
3042,5/9/2013,0,5
3043,5/10/2013,0,5
3044,5/11/2013,0,5
3045,5/12/2013,0,5
3046,5/13/2013,0,5
3047,5/14/2013,0,5
3048,5/15/2013,0,5
3049,5/16/2013,0,5
3050,5/17/2013,0,5
3051,5/18/2013,0,5
3052,5/19/2013,0,5
3053,5/20/2013,0,5
3054,5/21/2013,0,5
3055,5/22/2013,0,5
3056,5/23/2013,0,5
3057,5/24/2013,1,5
3058,5/25/2013,0,5
3059,5/26/2013,0,5
3060,5/27/2013,0,5
3061,5/28/2013,0,5
3062,5/29/2013,0,5
3063,5/30/2013,1,5
3064,5/31/2013,4,5
3065,6/1/2013,0,6
3066,6/2/2013,0,6
3067,6/3/2013,0,6
